172.16.57.153:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.153:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.9:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.9:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.118:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.118:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.60:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.60:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.105:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.105:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.104:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.104:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.238:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.238:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.248:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.248:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.11:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.11:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.61:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.61:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.52:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.52:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.71:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.71:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.155:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.155:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.175:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.175:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.181:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.181:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.213:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.213:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.110:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.110:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.123:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.123:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.253:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.253:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.68:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.68:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.206:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.206:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.136:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.136:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.21:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.21:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.173:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.173:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.195:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.195:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.142:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.142:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.8:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.8:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.63:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.63:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.171:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.171:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.101:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.101:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.2:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.2:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.62:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.62:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.111:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.111:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
172.16.57.107:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  172.16.157.129:443
172.16.57.107:1434 READ_WRITE NOTEPAD.EXE PROC_CREATE JAVA.EXE READ_WRITE  8.250.197.254:80
